GSM2233972	GSM2233976	GSM2233978	GSM2233982	GSM2233983	GSM2233984	GSM2233985	GSM2233987	GSM2233988	GSM2233990	GSM2233991	GSM2233992	GSM2233993	GSM2233994	GSM2233995	GSM2233997	GSM2234002	GSM2234007	GSM2234010	GSM2234012	GSM2233971	GSM2233974	GSM2233977	GSM2233979	GSM2233998	GSM2233999	GSM2234000	GSM2234001	GSM2234005	GSM2234011	GSM2234013	GSM2234014	GSM2234017	GSM2234020	GSM2234027	GSM2234029
NFRKB-AP2B1	5.64890537528238	4.99646586209421	4.59096454701307	5.2118312299673	5.56963702203646	4.98590524623231	4.64815050621738	5.150107682955	5.225314039876	5.29123076641386	6.68885990547011	5.23229950972539	5.1930813140182	5.0324420226226	6.7917104211066	5.07099598897415	6.3877283390182	5.29828638472921	5.02912418800965	5.37169839006374	6.04652794896798	3.21192773486318	4.76642308085162	5.03493928547513	6.88360634634869	5.05971035914357	6.35401770065425	6.04399028930816	5.51050621845091	5.03243203054633	2.24268131276051	7.96375069055287	5.28790965690524	4.67645762082539	4.91413291876907	4.23886186476949
NR1I2-AP2B1	9.09198856519762	8.97604312891625	11.1629058829884	9.94747303517244	9.82322616529498	9.73015706378766	9.34533312549596	9.98515699877217	10.0633062133336	9.99912488504091	9.5849893139914	10.0728607460096	10.023011721671	10.0757033464365	10.2439987057265	9.99851564070988	10.4256913213878	10.0274193666011	10.1805510236059	9.88399608915992	10.3708111100903	10.5044973359984	10.5113116261807	10.474047393023	9.47194963166777	10.2013557649758	9.70407130093298	9.47583131342091	10.8021220038059	10.4184262132827	11.8084150374506	9.56100331016455	10.0505431346534	10.3843612508609	10.3092296896919	10.5229135910261
ZBTB7B-AP2B1	6.2975903350775	5.08828732040168	5.18878431958822	5.82063811504574	6.24376020849371	5.44079406887045	5.85245933392623	5.53985051881459	5.78052160842346	5.79389662117178	6.85407213812003	5.74134380677455	5.67405261303423	5.64869639702141	6.20809723553069	5.77395619429099	6.49950264757372	5.75377799503099	5.63409997007808	5.92769485788551	6.49514489686216	4.5506110419017	5.64770951744013	5.35099640073553	7.5799591735492	5.83798146326286	6.29837286246941	6.2232637263274	5.57610504270828	5.68207540575774	3.97124889289525	7.29946079913043	6.03183214375564	5.65654951329422	5.39329199090928	5.08754130652184
ARID5B-AP2B1	5.58135123013837	5.77934227422621	5.22235286619052	5.24000436959842	5.56725628990898	5.30770640579492	5.65427531373689	5.58084870345506	5.55416857462143	5.53675076468137	7.0968946361408	5.48114638105636	5.51085486562627	5.37313435727772	6.1921304792706	5.45812605408896	6.17788929972804	5.29409871197527	5.08940416012088	5.49997953526785	6.40954098654122	4.27637795661407	5.36134331647639	5.03972950768181	7.13702729047907	5.75588193042022	5.36418781274797	6.66212930055316	5.239280641866	5.39704671358429	4.71387117468331	7.32073951525672	5.93846343816899	5.54861756107725	4.8270677105167	4.42937339056208
BARX1-AP2B1	5.99201478077225	6.39456332089114	5.95917112281533	6.03953644259019	5.89698153887041	5.86454544321008	5.94681619154407	6.15975222981419	5.99881179080366	6.00389372497709	7.04966325209529	6.09872711724839	6.11643555957725	5.92575482257442	6.34985808868406	6.00359653344357	6.17836963956381	6.01964646069794	5.95106198000984	6.06884897611818	6.31169240959727	5.69493997893728	6.09541081471144	6.04243781178442	6.79194663126242	6.20174922498035	6.66250888549925	6.36494206950782	5.71655493586292	6.13458059978301	5.76383216744652	6.86845010786369	6.25842992229883	5.65094878718102	6.18177192139142	6.25691990016986
BPTF-AP2B1	6.39568637997363	6.79079862859871	4.78725216249138	6.02556890916486	6.60369830950997	5.9267997301579	5.9846633392763	6.05891695102179	6.23364666638656	6.19351049770022	8.95999512280468	6.29187817795332	6.15893046453853	6.12509256251714	6.48441712123704	5.94362788358671	5.83427110570396	5.96236576409268	5.86124786360809	6.24589860900552	7.66059675834374	4.76909749872523	5.90189180665925	5.85689684003994	7.71868749859621	6.26169069338727	6.41040043188065	6.9335455562201	6.19824464449944	5.95029129616665	3.67583448851168	8.4848637937983	6.4490861167846	5.86218801686258	5.86534979002391	4.79999861050599
CIITA-AP2B1	6.22537526449796	6.02754952129516	5.13363999372389	5.49953867695747	5.53419727656802	5.08200427842105	4.86256283191634	5.4999418006532	5.14321034871411	5.48504346218475	7.27857623026713	5.53715347329525	5.48842981565117	5.34925547517499	6.23626685666972	5.35044845843487	6.03954133512765	5.23460783320957	5.11641951718549	5.50029309006177	6.42519061628241	3.73625531125101	5.06209027139364	5.02966652780512	6.92590760426349	5.47804777612807	5.56526680371169	6.17518953393716	4.92853892986929	5.19938246552795	1.8101555727112	8.18461102641551	5.5700541786197	4.82360122831477	4.89749624768076	4.28209913350774
CREB3L2-AP2B1	11.8533116732014	11.5949870713136	12.9088178811006	12.0948219308926	11.9614206559575	12.1232104329021	12.0435567039537	12.2368391220693	12.2027132057158	12.1970630124759	11.3773585717892	12.2022793118833	12.2256982722097	12.2581085710195	12.3612496787739	12.1192786891964	11.8638909546651	12.1886254811162	12.2974992845229	12.1811745714683	12.7396790971577	12.4370978753432	12.4197716427102	12.274465531244	11.7551778702211	12.3628213818081	12.0816039590343	12.1351938638334	12.5967319814186	12.3692553943828	13.4601080247808	11.2864437765409	12.2432932684069	12.4130456628243	12.2788775826886	12.1065067065873
DLX6-AP2B1	6.14612387118039	6.08248240545356	6.51389642863128	6.34295985550315	6.20089617862884	5.73955504343803	6.13428549304176	6.06439490991175	6.23459336834284	6.23583565471689	6.46136622549203	6.30318455352251	6.18900544787645	6.17035075752896	7.42969219162546	6.04581258097986	6.79260470618938	5.87832789187519	6.12226880963392	6.21958899999906	6.74595977543268	5.43891773671905	6.06522000110003	6.24964299431012	6.58591057464331	6.26682360487156	6.50772217865813	6.29011232353794	6.35813938701835	6.23820558580204	7.75563993121898	6.87421551061551	6.28993817651548	6.27171737147997	6.50672183148109	5.80477257832753
FOXD2-AP2B1	6.74023350661079	6.86489350582261	5.33967518000826	6.52952884542178	6.86184302431842	6.42273406769566	6.65736680990005	6.40047050814037	6.3100898365733	6.44185075513776	7.566752254284	6.49710601933771	6.36498417189871	6.25935332871141	6.26011155467094	6.27131080027004	6.15887780043205	6.20460030885485	6.02125205752083	6.55990912273029	6.27471874859164	5.38694146262895	6.07805910620202	5.68906592623243	7.68396614380818	6.27996089167465	6.97992233063925	6.66071554885143	4.9652533536331	6.00515275328706	4.07366048577062	7.52654225387131	6.39253465692673	5.93308623073686	5.99073782093127	5.9820866410855
HBZ-AP2B1	7.01925171910477	6.64105858317826	6.37443053336369	6.51175501213865	6.41615322685591	6.28885848656509	6.01122202712486	6.5392348767824	5.99516255032079	6.36057055110115	6.42597366083186	6.59372393567965	6.34315066899686	6.31377003880957	6.39114902336517	6.39845921474377	6.47967065799054	6.44768705680981	6.34345675146014	6.47982702718726	6.65165849594379	6.05610105414563	6.16822444392201	5.6210291834974	6.47906989798912	6.21054000090398	6.94687358848728	6.59256266393962	6.14829329170223	6.30431933490665	4.78772902896557	6.29353192632527	6.7705713815643	6.22648362924778	6.4281822442923	6.3539481832462
HOXA2-AP2B1	5.56038279677121	5.19320376962249	4.09734619944145	4.98195758369334	5.28436606353792	4.98630246085297	4.65362967559456	5.10411184527135	5.13443794406793	5.1787603938529	6.49203997616809	5.26408087053537	5.09788107956452	5.01294322340091	6.13540943533802	5.09923017794814	5.73026697392477	5.47648204678416	5.12009326625278	5.30165889126289	6.68986882796665	3.36563454457622	4.93501314733865	4.73290382752285	6.63471100279526	5.00129169891393	5.46576993504434	5.28864650263985	5.37339664648547	5.04155341177011	2.65010925711017	7.23565618834768	5.21210888186701	5.03914912287493	4.71069944898444	4.58000700385439
IRF5-AP2B1	5.91032065541775	6.35230788698884	5.10461558032124	6.08324211855899	6.26003415730888	5.80043435023761	5.97981425331778	6.10509375689423	5.99828907105572	6.07469531787447	7.76430123819873	6.21825614261067	6.06986727729192	5.87682161271962	6.67814354679841	6.05424052512062	6.46845195691539	6.08447463052475	5.81724254104827	6.10466836148848	7.01175927424546	5.19820861642056	5.88481203966492	5.70140120985505	6.8966113409637	6.0068238267538	6.06828386857993	6.8094337967822	6.01323915066148	5.89527325731942	4.05440819148201	7.73781559866639	6.09896601570475	5.78344930999177	5.60550482656869	5.12094983643206
NAB2-AP2B1	5.83026474819894	5.68062601025751	3.66463837244422	4.98423929805102	5.55333951621151	4.95494267774329	5.20429651626259	5.09016518627362	5.36256634434977	5.20997797231932	8.29332176120049	5.31463541972369	5.18633153681293	5.01542022110047	5.91741860307758	5.19253439486405	5.48533061872938	5.12619337282837	4.65377978297632	5.18767580857556	6.8984604345671	2.66580938478307	4.74955747512067	3.74621476437356	7.49204801467764	4.94959651877819	5.46606654773885	6.14863980923369	4.77358818748071	4.72333069728512	0.0211009075780879	9.06803454939126	5.47937559450564	4.3325761864277	4.20035631490535	3.2238917999112
PAX7-AP2B1	6.21389304757368	7.33101150122903	6.13039603454544	5.72712444947372	5.85467021270475	6.02322246987097	6.10868917648737	6.20385562677528	6.40775102672355	6.18347214741797	7.2153430485122	6.22956284033842	6.1621039760855	5.90019153753924	5.42426831248406	6.039718878299	5.85080647810265	6.16835359648623	6.09454598232546	6.2247849388163	6.63386516238793	5.42879058307759	5.95528699573315	5.65202568669645	7.21088343314857	6.34244226734579	6.32232894207111	6.61610739809494	5.86308583691147	5.95865879088034	3.31763097223646	7.44121481358624	6.22986044758488	5.8022041683606	6.00538077314583	5.65094720757857
ZNF318-AP2B1	6.85104599793195	6.1787591940476	6.43522485892801	6.40428823842218	6.35964599688656	6.51651718140826	6.72006825687482	6.67691229557441	6.70065255545798	6.65263172977801	7.26641146165109	6.72698862706174	6.69142594911685	6.63540540264589	7.63167788843258	6.59940947698453	6.82154067833801	6.61702480483588	6.50884353094987	6.72280927215067	7.65315492821794	6.46975952837494	6.48858163833961	6.75853565599468	7.35048817735384	6.72411693322174	6.84817366876526	6.9090050496693	6.88050036479969	6.63260714905076	6.12762000563711	7.67509434377668	6.64906360644552	6.64198700528965	6.3944595835342	5.93612876399101
EWSR1-GLUL	6.24106929032365	6.38430541466617	6.27254166534328	6.14418054900931	6.57387198551778	6.19412785648244	6.3978066113433	6.33791585740448	6.52727711202276	6.43001274205083	7.2893979400327	6.63782241601385	6.50291545073212	6.31067141712877	7.30127965633835	6.67358182682995	7.27180375618806	6.39175561555872	6.29377873933537	6.72267765648256	6.50286093796755	6.632388859874	6.77446644818194	6.60940551031995	6.89608944613153	6.85338092475075	6.40037018436142	7.33819517308422	6.2816728785331	6.57583270861143	6.38286236831888	6.52477906274706	6.30286053603095	6.55889070548113	6.50689019619729	6.47101440924835
FOXE1-GLUL	6.38573706015693	6.29527514931532	6.33064710226412	6.28842619441073	6.60752582586809	6.12463652381312	6.308494567856	6.33892754424699	6.42574467507811	6.57863525987537	7.04560614074131	6.53294358619567	6.50170829712434	6.29701382296584	6.8705814405056	6.59451463314446	6.34602646034715	6.4814443469611	6.42097478043456	6.96603459884264	6.34795376278277	6.78534317461012	6.71722531184388	6.67260568535018	6.87379670136355	6.64108474417138	6.87306774920705	6.75430174276518	6.51381727194452	6.43183578909132	6.4528137035587	6.64836206959244	6.59769969920114	6.48675410799439	6.42119636032098	6.38904479718219
HOXD11-GLUL	16.3189945584339	16.6698435908704	16.7671644857685	17.1402863488364	16.6659754324215	16.7729488196798	16.842639867753	16.8806792733203	16.8734677177003	17.0537206249385	16.5055593719509	16.8020727238607	16.8858720760234	16.972478210279	16.9015427894063	17.0493138222087	17.0466338284311	16.821303838364	16.6572418674113	16.8667038502466	16.9275949822639	16.8851988434407	16.8953237863264	16.9076901324458	16.7201975771969	16.9230360922313	16.897027834713	16.6906860010295	16.8487861378159	16.9054370923919	16.8248260091804	16.6014178870701	16.8021665058669	16.8036417596477	16.9326816209822	17.0188313899114
RAG1-GLUL	6.7083624792657	5.85537566354627	6.0124525794988	5.13604799462425	5.79608892872446	5.65110753467498	5.7692719112151	5.90353011898141	5.97783327605632	6.00537029151634	7.72977441654486	6.2895012791889	5.93682085318534	6.1606497948632	6.42085786641626	5.55235734628515	6.12349252046563	6.00316673440814	6.30501677908131	6.26269563710444	6.15882987506136	6.83471549560406	6.31593934829309	6.13689207447702	6.97841403027539	6.04662151936652	6.02128368840449	6.8170679809991	5.82070108826278	6.05449009750197	6.09535818479719	7.29037152386056	6.10069710416207	6.1411516394455	6.07086324471716	6.00510615095989
HOXC6-GLUL	6.63222366238733	6.55118786345714	6.47887166597781	6.2948500525284	6.52245199369921	6.20600240424598	6.46398858068758	6.17565365145418	6.56482419983826	6.39181600136905	7.94498538514051	6.51582655723377	6.38965958499126	6.42004697038037	6.9476458080716	5.82911053977696	7.05298372187434	6.47318826585953	6.27203365669078	6.43649750964771	6.8660432112902	7.15406935945325	7.13919536933831	6.78826441404676	7.45538358052522	6.44954742579156	7.05318757624464	6.70744349818011	6.29160034958223	6.62859350980604	6.60671595854123	7.01055826820314	6.48740740771017	6.73086538383643	6.78251484726296	6.61411187978834
NUP153-GLUL	5.38398742251412	6.05968591308452	5.68083538318639	4.58318508751114	5.94247361583069	5.59234981208475	5.40811168675323	5.47021992168538	5.65629500161616	5.69615966796988	7.35746735149141	6.08394945160381	5.69411715060218	5.57678979338991	6.30070056664454	5.27826024192545	6.58653876088908	5.71587989587638	5.7404714484084	6.36394326234691	5.88213543550607	6.53750063512558	5.88268878252724	5.89407216449345	6.7471836650427	5.82679263460031	4.52305438209522	6.07591910238703	5.2584316475148	5.84469455803121	5.43417884813165	7.34006894779704	5.81944068338224	5.84898395150293	5.81503700719108	5.54514454385135
ZNF7-GLUL	6.73527361952716	6.47358279813173	6.60975439959063	6.57619343543472	6.87780082035491	6.58454818820606	6.56374755156264	6.30292010681137	6.70653663642426	6.61432548387164	7.43958732345126	6.7390361741341	6.61038837311874	6.4629537892784	7.17652500117698	6.64639294907997	7.08017185362147	6.62023389536991	6.43198546006836	7.10750660256882	6.60395210786884	7.05268573290928	6.87989096974933	6.73376324032296	7.36891954727821	6.91663941902867	6.39356824164138	7.05747929737029	6.4891020973905	6.56419570485174	6.55442588126161	7.2765389391695	6.57703566540978	6.50900656060863	6.60211399630585	6.52556307643397
ZNF224-GLUL	6.87786121059629	5.83868239046895	6.59746420822599	5.65587880604244	6.65129807464118	6.5832640780859	6.53369728307459	6.04610909702336	6.44502755471261	6.3977679797426	7.16344482632297	6.86018204806835	6.52155674401834	6.49870415699959	6.97698380459494	6.57128281289322	6.63983381646938	6.56491975318295	6.73348498098399	7.14768954333582	6.72206691770293	6.66448503755835	6.54300990867564	6.62420557461691	7.53847712884873	6.60730552758895	6.69085261900403	7.00271903611996	5.87653946170114	6.524000254368	6.38337440025856	6.91349403081558	6.56187472714078	6.52389943698644	6.44381984154104	6.39556645774844
DACH1-GLUL	5.32740483652944	6.04966462934414	6.0514916674453	6.29596038437741	6.11695225196976	5.905823433352	5.96154300691185	5.98524147813457	6.11666515102281	6.40642124573161	8.00265966861456	6.15667151517579	6.02886456705322	6.24726266857719	6.88131772126226	5.42899478828667	6.62011513725557	6.22348432745189	5.63575014950318	6.43725814465029	6.42603034411195	6.48115692904467	6.08408989401828	6.25413249680882	6.19613192905311	6.05953945277449	6.8578274345702	6.22199826402078	5.66557325645999	6.00456341287497	5.53473449345188	7.24627884095865	5.91781803822306	5.91751847357665	6.07532318433296	6.16347142140343
F10-GLUL	9.67063201266822	9.81259672034005	9.75798211487043	9.86242800243687	9.7726016913193	9.73378740816142	9.44033504359703	9.76224826772074	9.76563418586051	9.80886513018086	9.80484164348056	9.73366175721199	9.83286669099058	9.7426152970948	9.96685622837063	9.77491030906594	9.62274338426175	9.79041639127399	9.65364480092774	9.89987886878885	9.68168930917534	9.78839155265214	9.92242771818312	9.86829151263822	9.89838412702196	9.85005299219199	10.1567786339375	9.93671024321674	9.82690235411968	9.71249701139723	9.65543460408895	9.56246387324839	9.76132630869853	9.77667350401777	9.80359246623186	9.77948328394805
GTF2A2-GLUL	6.65613675831872	7.05636644767216	7.08089981722355	7.52491501410984	7.36190601674573	7.01587971707838	7.12882388184565	7.1372236748966	7.35660297927049	7.58949543601523	7.52668634329638	7.19433704401271	7.29274979919381	7.27731039492815	7.54993082037791	6.73554339596319	7.93422068072437	7.27779567517797	7.15843044989742	7.82817360131398	7.03578278775221	7.81230936823705	7.44978905053706	7.34428304888502	7.88198177078952	7.43352384542203	6.46825436861506	7.67832767370155	7.51349888235572	7.20957505828005	6.96219985062089	7.62507965933021	7.31947007422838	6.98990431297605	7.13438382540146	7.19699634656143
GTF2E2-GLUL	7.01928218650079	7.38673578538172	7.23637988992041	7.38228655176852	7.45669435066472	7.17413871817934	7.28282517472127	7.45591778196291	7.3801815526667	7.58659823803347	7.58372387953619	7.34508804011057	7.44534814265535	7.37663462917345	7.7002235534288	7.26551118424396	7.55007929780592	7.40454818486768	7.37230045691263	7.98938823236492	7.15406942854068	7.61080267367649	7.54746357361508	7.46940721413812	7.58102371836625	7.55330820085786	7.55426234567867	7.79593777206853	7.56576900699594	7.27587662568851	7.06515262928771	7.68531632015636	7.51844199194548	7.03443770550008	7.30075096494842	7.33114776595681
HAND1-GLUL	7.3496180913836	7.21191703403107	7.23814141131916	7.04344205555086	7.37338215386592	7.04600720004365	7.13702761491001	6.94108160032596	7.31907216922664	7.25431883292285	8.13341004939582	7.37367672808	7.22140907776412	7.01961587966994	7.41940227381764	7.24928705370945	7.14845923771114	7.20646924455329	7.38871890962889	7.46244643151539	7.25275143299314	7.23154616516429	7.22335680101649	7.21851376331004	8.38597321938545	7.43865410697522	6.40224441184903	7.72048756298388	7.38914013585894	7.27211201096074	7.17845072284148	8.29509550616297	7.33219448428657	7.22166455272865	7.12904997736358	6.8315410119616
